given_address,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,confidence_city_level,state,state_code,country,country_code,confidence_street_level,confidence,attribution,attribution_license,attribution_url
"CPI	Bhartiya Khet Mazdoor Union	4, Windsor Place New Delhi 110002	New Delhi		100000	2012",28.619339,77.21883,"Windsor Place, Sansad Marg Area, Delhi - 020626, DL, India",,,Windsor Place,020626,,Sansad Marg Area,Delhi,South West,0.5625,Delhi,DL,India,in,0.5625,0.28125,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bhasakarrao Khatgaonkar	B-501, MS Flats, BKS, New Delhi	New Delhi		40800	2010",28.5890885,77.3015085,"New Ashok Nagar Road, - 2013010, DL, India",New Ashok Nagar,,New Ashok Nagar Road,2013010,,,,Mayur Vihar Tehsil,0.3,Delhi,DL,India,in,0.0375,0.0625,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
CPI(M)	Bhaskar Medical College	Beside Care Hospital			200000	2006,,,,,,,,,,,,,,,,,,,,,
"INC	Bhaskar Rao Khatgaonkar	8-501, MS Flats, BKS, New Delhi	New Delhi		54000	2013",28.5890885,77.3015085,"New Ashok Nagar Road, - 2013010, DL, India",New Ashok Nagar,,New Ashok Nagar Road,2013010,,,,Mayur Vihar Tehsil,0.3,Delhi,DL,India,in,0.0375,0.0625,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bhaskar Rao Khatgaonkar	B-501, MS Flats , New Delhi	New Delhi		24000	2013",28.5890885,77.3015085,"New Ashok Nagar Road, - 2013010, DL, India",New Ashok Nagar,,New Ashok Nagar Road,2013010,,,,Mayur Vihar Tehsil,0.3,Delhi,DL,India,in,0.0375,0.0625,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bhaskar Rao Khatgaonkar	B-501,MS Flats BKS New Delhi	New Delhi		54000	2011",12.978728,77.643536,"501, Chinmaya Mission Hospital Road, Hoysala Nagar, Bangalore - 560038, KA, India",,501,Chinmaya Mission Hospital Road,560038,East Bangalore,Hoysala Nagar,Bangalore,Bangalore,,Karnataka,KA,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bhaskar Rao Khatgaonkar	B-501, MS Flats, BKS, New Delhi	New Delhi		54000	2010",28.5890885,77.3015085,"New Ashok Nagar Road, - 2013010, DL, India",New Ashok Nagar,,New Ashok Nagar Road,2013010,,,,Mayur Vihar Tehsil,0.3,Delhi,DL,India,in,0.0375,0.0625,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Bhaswar Das	16, Bagmari Lane, Kolkata- 700054, Block- 12, Flat-7	Kolkata	West Bengal	500000	2014",22.581812,88.390437,"51/1, Bagmari Road, Ward 32, Kolkata -, WB, India",,51/1,Bagmari Road,,Borough No. III,Ward 32,Kolkata,Kolkata,0.95,West Bengal,WB,India,in,0.9025,0.06530969399810964,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bhaswar Goswami	Kolkata	Kolkata	West Bengal	21000	2014,23.237993,87.04535,"Sitarampur, kenduadihi, Bankura, West Bengal 722101, -, WB, India",,,"Sitarampur, kenduadihi, Bankura, West Bengal 722101",,,,,Bankura,,West Bengal,WB,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Bhavani Construction Co.	5-Patidar Part-2, Opp. Lavkush Bunglow, Mehsana	Mehsana		100000	2012",19.134983,72.813088,"59/2, Aramnagar Part 2, Versova, Mumbai - 400061, MH, India",,59/2,Aramnagar Part 2,400061,Zone 3,Versova,Mumbai,Mumbai City,,Maharashtra,MH,India,in,,0.11121227887617066,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bhavani Gems	Surat 	Surat		611000	2012,21.196102,72.815766,"Surat, India",,,,,,,Surat,Surat,1,Gujarat,GJ,India,in,,0.25,,,https://www.whosonfirst.org/docs/licenses/
BJP	Bhavani Industries	Rajkot	Rajkot		500000	2012,22.274007,70.757265,"Rajkot Road, Rajkot -, GJ, India",,,Rajkot Road,,,,Rajkot,Rajkot,,Gujarat,GJ,India,in,,0.16666666666666666,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Bhavik Engineering	Siddhapur, Dist. Patan			21000	2012",,,,,,,,,,,,,,,,,,,,,
BJP	Bhavin Textile Process Division	Surat	Surat		125000	2012,,,,,,,,,,,,,,,,,,,,,
BJP	Bhavnagar Indusction Construction Association	Bhavnagar	Bhavnagar	Gujurat	550000	2012,,,,,,,,,,,,,,,,,,,,,
"BJP	Bhavya Developers	B-501, Satyamay Complex, Ahmedabad	Ahmedabad	Gujarat	50000	2010",,,,,,,,,,,,,,,,,,,,,
INC	Bhawan Sahai Saini	Ashok Vihar Choumu			57500	2013,28.520714,77.229315,"Vinaya Bhawan Maternity Centre, Pushp Vihar, Delhi - 110044, DL, India",,,Vinaya Bhawan Maternity Centre,110044,,Pushp Vihar,Delhi,South West,,Delhi,DL,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bhawani con pvt ltd	Old market Sahid nagar Bhubneswar Dt khurda Orrisa 	Odisha	Odisha	651000	2007,22.50339,88.380444,"Sahid Nagar Road, Ward 105, Kolkata -, WB, India",,,Sahid Nagar Road,,Borough No. XII,Ward 105,Kolkata,Kolkata,,West Bengal,WB,India,in,,0.002328203117341441,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bheemji Harji Jodhani	Kutch			200000	2010,,,,,,,,,,,,,,,,,,,,,
"BJP	Bheemsen Agarwal	Subhas Marg, Surajpur ,Distt- Sarguja			100000	2010",,,,,,,,,,,,,,,,,,,,,
"BJP	Bherumal Shamandas	100, Zaveri Bazar, Mumbai-400002	Mumbai		51000	2014",19.125184,72.917783,"8, Apna bazar, Tirandaz, Mumbai - 400076, MH, India",,8,Apna bazar,400076,Zone 6,Tirandaz,Mumbai,Mumbai City,,Maharashtra,MH,India,in,,0.09926530612244899,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bhima Mines & Minerals Pvt.Ltd 	Panaji Goa	Goa	Goa	501000	2007,24.473015,73.834459,"Rajashtan State Mines and Minerals Limited, -, RJ, India",,,Rajashtan State Mines and Minerals Limited,,,,,Udaipur,,Rajasthan,RJ,India,in,,0.0054522497704315945,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
INC	Bhimanagouda Patil Rayanagouda	Anjutgi Post Indi Talluk Bijapura Dist			25000	2003,,,,,,,,,,,,,,,,,,,,,
BJP	Bhimbhar jha	E-362 Gali no.9Kajuri Khasam Delhi 	New Delhi		100000	2011,,,,,,,,,,,,,,,,,,,,,
"BJP	Bhimji Velji Sorathia Construction Pvt. Ltd.	Plot. 112-113, Arbudanagar, Tagor Road, Adipur, Dist. Kutch-370205			861000	2014",17.535065,78.923958,"Siddhardha constructions pvt ltd, Nalgonda, India",Siddhardha constructions pvt ltd,,,,,,,Nalgonda,,Telangana,TG,India,in,,0.506896551724138,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
INC	Bhisma Sharma	Vill.Ghonda Delhi 	New Delhi		49500	2007,,,,,,,,,,,,,,,,,,,,,
BJP	Bhogilal Odhavji 	Asharwa Bethak Asarwa Ahmedabad	Ahmedabad	Gujarat	2500000	2007,23.087454,72.630062,"Gandhinagar-Ahmedabad Highway, Ward 12, Ahmedabad -, GJ, India",,,Gandhinagar-Ahmedabad Highway,,,Ward 12,Ahmedabad,Ahmadabad,1,Gujarat,GJ,India,in,,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bhogilal Odhavji 	Asharwa Bethak Asarwa Ahmedabad	Ahmedabad	Gujarat	2500000	2007,23.087454,72.630062,"Gandhinagar-Ahmedabad Highway, Ward 12, Ahmedabad -, GJ, India",,,Gandhinagar-Ahmedabad Highway,,,Ward 12,Ahmedabad,Ahmadabad,1,Gujarat,GJ,India,in,,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bhola Ram Sahu, MLA	Ward-2, Khujji, Th. Dongargaon, Distt. Rajnandgaon			30000	2013",26.793782,82.199551,"Sahu Ram Janki Mandir, -, UP, India",,,Sahu Ram Janki Mandir,,,,,Faizabad,,Uttar Pradesh,UP,India,in,,0.0013699727607755152,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Bholenath Stone Crusher	At. Charan Pipaliya Road, Nikava, Taluka Kalavad, Dist. Jamnagar	Jamnagar		51000	2012",,,,,,,,,,,,,,,,,,,,,
BJP	Bhoomi Print Pack	Dediyasan GIDC Mehsana	Mehsana		51000	2012,,,,,,,,,,,,,,,,,,,,,
"BJP	Bhoomi Textiles	B/H, Swastik Bansidhar Eng N.H. No. 8, Narol Ahmedabad-382405	Ahmedabad	Gujarat	200000	2012",23.02579,72.58727,"Ahmedabad, Ahmadabad, India",,,,,,,Ahmedabad,Ahmadabad,1,Gujarat,GJ,India,in,,0.25,,CC BY 4.0,https://www.geonames.org/datasources/
BJP	Bhopal Fracture Hospital	E- 3 Arera Colony Bhopal M. P.	Bhopal	Madhya Pradesh	100000	2011,,,,,,,,,,,,,,,,,,,,,
BJP	Bhramaputra tubes	Athgaon Guwahati	Guwahati	Assam	25000	2003,,,,,,,,,,,,,,,,,,,,,
"INC	Bhubneswar Kalita	12, Teen Murthy Lane, New Delhi	New Delhi		74000	2010",28.599234,77.201479,"Teen Murti Lane, Teen Murti Marg Area, Delhi -, DL, India",,,Teen Murti Lane,,,Teen Murti Marg Area,Delhi,South West,0.5625,Delhi,DL,India,in,0.33749999999999997,0.16874999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bhubneswar Kalita	12, Teen Murthy Lane New Delhi	New Delhi		24000	2013",22.742718,75.87608,"31/1, Teen Puliya, Indore -, MP, India",,31/1,Teen Puliya,,,,Indore,Indore,,Madhya Pradesh,MP,India,in,,0.2375,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bhubneswar Kalita	12,Teen Murthy Lane New Delhi 	New Delhi		54000	2011",28.603778,77.198123,"Nehru Planetarium, Teen Murti Marg, Teen Murti Marg Area, Delhi - 110011, DL, India",,Nehru Planetarium,Teen Murti Marg,110011,,Teen Murti Marg Area,Delhi,South West,0.5625,Delhi,DL,India,in,0.5343749999999999,0.14992493901294804,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bhubneswar Kalita	12, Teen Murthy Lane, New Delhi	New Delhi		54000	2013",28.599234,77.201479,"Teen Murti Lane, Teen Murti Marg Area, Delhi -, DL, India",,,Teen Murti Lane,,,Teen Murti Marg Area,Delhi,South West,0.5625,Delhi,DL,India,in,0.33749999999999997,0.16874999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bhubneswar Kalita	12, Teen Murthy Lane New Delhi	New Delhi		54000	2014",22.742718,75.87608,"31/1, Teen Puliya, Indore -, MP, India",,31/1,Teen Puliya,,,,Indore,Indore,,Madhya Pradesh,MP,India,in,,0.2375,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
INC	Bhudeep builders & exporters pvt ltd	28 Community Centre 2Nd Floor Saket New Delhi	New Delhi		500000	2004,10.510453,76.221711,"Alukkas Builders & Developers Pvt. Ltd, Thrissur, India",Alukkas Builders & Developers Pvt. Ltd,,,,,,Thrissur,Thrissur,,Kerala,KL,India,in,,0.005117414359060685,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bhumi Developers	Vadodara	Vadodara		100000	2012,,,,,,,,,,,,,,,,,,,,,
BJP	Bhumi Pacaging	Dadiyasan GIDC Mehsana 	Mehsana		51000	2012,,,,,,,,,,,,,,,,,,,,,
"BJP	Bhumi Tractors	At. & Post Tharad, Dist. Palanpur			21000	2012",11.620633,79.549581,"CUB ATM and SBI ATM, Cuddalore, India",CUB ATM and SBI ATM,,,,,,,Cuddalore,,Tamil Nadu,TN,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
INC	Bhupender Sing	Uttarakhand	Uttarakhand	Uttarakhand	2500000	2014,,,,,,,,,,,,,,,,,,,,,
"BJP	Bhupender Yadav	11- Ashok Road, New Delhi	New Delhi		100000	2010",28.641926,77.22175,"New Delhi, Minto Road Area, Delhi, South West, India",New Delhi,,,,,Minto Road Area,Delhi,South West,,Delhi,DL,India,in,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bhupendra House Crane Service Pvt Ltd	Highway Mehsana	Mehsana		151000	2012,11.94505,79.804732,"Rani Crane Service, Pondicherry - 605009, PY, India",Rani Crane Service,,,605009,,,Pondicherry,Pondicherry,,Puducherry,PY,India,in,,0.003903681788297172,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bhupendra Valabhai Kotar	Eet Udhyog Taluka Daskroi Dist Ahmedabad	Ahmedabad	Gujarat	40000	2012,,,,,,,,,,,,,,,,,,,,,
"BJP	Bhupendra Yadav	0-27/B, Jangpura Ext. Near Eros Mall New Delhi-14	New Delhi		50000	2013",28.557163,77.163665,"Delhi, South West, India",,,,,,,Delhi,South West,0.5625,Delhi,DL,India,in,,0,,,https://www.whosonfirst.org/docs/licenses/
BJP	Bhupendrabhai Chinubhai Mohorowala	Ahmedabad	Ahmedabad	Gujarat	100000	2010,23.087454,72.630062,"Gandhinagar-Ahmedabad Highway, Ward 12, Ahmedabad -, GJ, India",,,Gandhinagar-Ahmedabad Highway,,,Ward 12,Ahmedabad,Ahmadabad,,Gujarat,GJ,India,in,,0.08333333333333333,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Bhupesh Pant	Kharkot, Pithoragarh,			100000	2011",,,,,,,,,,,,,,,,,,,,,
"BJP	Bhushanbhai Bhatt	953,Kameshwar Pole Raipur Chakla Raipur Ahamadabad 	Raipur	Chhattisgarh	100000	2011",25.446336,75.63945,"Dugari House 01, Suraj Pole Teerath, Bundi -, RJ, India",,Dugari House 01,Suraj Pole Teerath,,,,Bundi,Bundi,,Rajasthan,RJ,India,in,,0.2375,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bhushan Lal Jangde	Behind Pahuna Shanti Nagar Rajpur (CG) 			150000	2012,,,,,,,,,,,,,,,,,,,,,
"BJP	Bhutoria Brothers	56, NS Road Kolkata-700001	Kolkata	West Bengal	21000	2014",25.643296,88.329633,"near school para, ns road, Kaliaganj - 733129, WB, India",,near school para,ns road,733129,,,Kaliaganj,Uttar Dinajpur,,West Bengal,WB,India,in,,0.06746500252993758,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Bhutoria Brothers Ltd	56, N.S. Road Kolkata -700001	Kolkata	West Bengal	50000	2012",25.643296,88.329633,"near school para, ns road, Kaliaganj - 733129, WB, India",,near school para,ns road,733129,,,Kaliaganj,Uttar Dinajpur,,West Bengal,WB,India,in,,0.06859410430839,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"CPI	Bhuvaneswar Pd.Mehta	12C, Ferozeshah Road New Delhi 	New Delhi		30000	2005",30.883448,74.8047,"Ferozeshah, Firozpur, India",Ferozeshah,,,,,,,Firozpur,,Punjab,PB,India,in,,0.02094875346260388,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	BID Enterprise	41, Tarun Nagar B/L-2/6, Guwahati-781005	Guwahati	Assam	100000	2014",12.961207,77.716738,"8/2, ITPL Main Rd, BEML Layout, I T P L Main Road, Dodda Nekkundi, Bangalore - 56006, KA, India",,"8/2, ITPL Main Rd, BEML Layout",I T P L Main Road,56006,Mahadevapura,Dodda Nekkundi,Bangalore,Bangalore,,Karnataka,KA,India,in,,0.006481481481481482,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"CPI	Bihar State Council, CPI	Ajoy Bhavan, Langartoli, Patna- 800 004	Patna	Bihar	556927	2013",25.586601,85.18831,"Chapra - Patna Highway, Patna -, BR, India",,,Chapra - Patna Highway,,,,Patna,Patna,,Bihar,BR,India,in,,0.475,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"CPI	Bihar State Council, CPI	Secretary, Bihar State Council, CPI, Ajoy Bhavan, Langartoli, Patna-800004	Bihar	Bihar	372085	2014",25.599667,85.159049,"State Bank of India, Patna, India",State Bank of India,,,,,,Patna,Patna,,Bihar,BR,India,in,,0.07355765595463135,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"CPI	Bihar State Council, CPI	Secretary, Bihar State Council, CPI, Ajoy Bhavan, Langartoli, Patna-800004	Bihar	Bihar	90323	2014",25.464457,84.862753,"Dinabigha, State Highway 2, - 801104, BR, India",,Dinabigha,State Highway 2,801104,,,,Patna,,Bihar,BR,India,in,,0.09473684210526315,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"CPI	Bihar State Council, CPI	Ajoy Bhavan, Langartoli, Patna- 800 004	Patna	Bihar	25000	2013",25.599667,85.159049,"State Bank of India, Patna, India",State Bank of India,,,,,,Patna,Patna,0.5343749999999999,Bihar,BR,India,in,,0.057986159169550175,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"CPI	Bihar State Council, CPI	Secretary, Bihar State Council, CPI, Ajoy Bhavan, Langartoli, Patna-800004	Bihar	Bihar	25000	2014",25.464457,84.862753,"Dinabigha, State Highway 2, - 801104, BR, India",,Dinabigha,State Highway 2,801104,,,,Patna,,Bihar,BR,India,in,,0.09473684210526315,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"CPI	Bihar State Council, CPI	Langartori Panta-800004			50000	2007",19.5,76,"Maharashtra, MH, India",Maharashtra,,,,,,,,,Maharashtra,MH,India,in,,0,,CC BY 4.0,https://www.geonames.org/datasources/
"BJP	Bijal Ashokbhia Shah 	FF/104, Arun Complex b/h Shah College Ahmedabad	Ahmedabad	Gujarat	100000	2007",12.967056,77.586099,"Hazrat Hamid Shah Complex, Dharmaraya Swamy Temple, Bangalore -, KA, India",,,Hazrat Hamid Shah Complex,,South Bangalore,Dharmaraya Swamy Temple,Bangalore,Bangalore,,Karnataka,KA,India,in,,0.00456327810998921,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bijender Singh	213/1, Rajpur Road Dehradun-248001	Dehradun	Uttarakhand	200000	2014",30.336813,78.056755,"Dilaram Bazar, Rajpur-Mussoorie Road, Dehradun - 248001, UT, India",,Dilaram Bazar,Rajpur-Mussoorie Road,248001,,,Dehradun,Dehradun,1,Uttarakhand,UT,India,in,0.25,0.225,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bijender Singh	466, Village & PO. Nangloi Delhi-110040	New Delhi		52500	2013",12.600304,75.284364,"Delampady, Delampady village and post, - 671543, KL, India",,Delampady,Delampady village and post,671543,,,,Kasargod,,Kerala,KL,India,in,,0.06245890861275475,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bijender Singh	466, Village & Post Nangloi Delhi-11040	New Delhi		32000	2010",28.52385,77.084844,"Fun and Food Village, Sambhalka, Delhi -, DL, India",,,Fun and Food Village,,,Sambhalka,Delhi,South West,0.027777777777777776,Delhi,DL,India,in,0.026388888888888885,0.025009587990357223,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bijender Singh	466,Vill.&P.O.Nangloi 			82500	2007",,,,,,,,,,,,,,,,,,,,,
"BJP	Bikram Banerjee	Salt Lake City, Kolkata-700091	Kolkata	West Bengal	40000	2010",,,,,,,,,,,,,,,,,,,,,
INC	Bikram Singh Negi	Uttarakhand	Uttarakhand	Uttarakhand	500000	2014,25.63672,85.050986,"Bikramaditya Singh, Bhatha Road, Danapur Cantt, - 801503, BR, India",Bikramaditya Singh,,"Bhatha Road, Danapur Cantt",801503,,,,Patna,,Bihar,BR,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Bilt Graphic Paper Products Ltd	P.O. Ballapur Paper Mills Dist Chandrapur, Maharashtra-442901	Maharashtra	Maharashtra	10000000	2014",13.125302,80.220369,"Paper Mills Rd, Ward 64, Chennai -, TN, India",,,Paper Mills Rd,,Thiru-Vi-Ka-Nagar,Ward 64,Chennai,Chennai,,Tamil Nadu,TN,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Bimal Kashyap,MP Rajyasabaha	10/10 Old Butel Building, Lower Bazar Shimlan - 171001	Shimla	Himachal Pradesh	100000	2011",,,,,,,,,,,,,,,,,,,,,
"BJP	Bimal Roy	20/2, B.B. Ghosh Sarani, Kolkata-700067	Kolkata	West Bengal	50000	2010",22.557219,88.358337,"West Bengal Urdu Academy, Ward 62, Kolkata -, WB, India",,,West Bengal Urdu Academy,,Borough No. VI,Ward 62,Kolkata,Kolkata,1,West Bengal,WB,India,in,0.95,0.95,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Bimla avichal ventnor	N.USA ($2250)			102240	2004,,,,,,,,,,,,,,,,,,,,,
INC	Bina Kak	48- Civil Lines jaipur	Jaipur	Rajasthan	44200	2010,26.90668,75.778674,"18, Jai Ambey Colony, Civil Lines, Jaipur, Ward 44, Jaipur - 302006, RJ, India",,18,"Jai Ambey Colony, Civil Lines, Jaipur",302006,Zone 4,Ward 44,Jaipur,Jaipur,1,Rajasthan,RJ,India,in,0.95,0.4275,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Binayak Tex Processors Ltd.	384-M, Dabholkar Wadi, 5th Floor, Kalbadevi Rd., Mumbai- 002	Mumbai		51000	2013",18.949098,72.828757,"344/46, Kalbadevi, Bhuleshwar, Mumbai - 40002, MH, India",,344/46,Kalbadevi,40002,Zone 1,Bhuleshwar,Mumbai,Mumbai City,1,Maharashtra,MH,India,in,1,0.2669902912621359,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Bindal Fashion Pvt Ltd	S-202, JJAC Market Ring Road Surat	Surat		50000	2012",21.198306,72.84302,"Ring Road, Surat -, GJ, India",,,Ring Road,,,,Surat,Surat,,Gujarat,GJ,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
BJP	Binod Kumar Agramodi	Raipur	Raipur	Chhattisgarh	25000	2014,,,,,,,,,,,,,,,,,,,,,
"CPI	Binuja Rajan	15, Indrajit Gupta Marg New Delhi 	New Delhi		100000	2007",28.54854,77.23723,"C-12, Hans Raj Gupta Marg, Greater Kailash 1, Delhi -, DL, India",,C-12,Hans Raj Gupta Marg,,,Greater Kailash 1,Delhi,South West,0.5625,Delhi,DL,India,in,0.5343749999999999,0.33249999999999996,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"CPI(M)	Biological-E-Ltd.	Rangareddy Dist.,AP			300000	2007",,,,,,,,,,,,,,,,,,,,,
"BJP	Biotech India Ltd.	Gao Control Account Kirbhat, Nuvem, Margaon, Goa-403601	Goa	Goa	500000	2010",30.07414,78.78223,"Margaon Gad, Pauri Garhwal, India",,,,,,,Margaon Gad,Pauri Garhwal,0.95,Uttarakhand,UT,India,in,,0.059375,,,https://www.whosonfirst.org/docs/licenses/
"BJP	BIOTOR INDUTRIES LIMITED	13,SITAFWADI,DR.MASCARENHAS ROAD,MAZGAO			1000000	2008",18.974557,72.840224,"Dr Mascarenhas Road (Mount Road), Mazgaon, Mumbai -, MH, India",,,Dr Mascarenhas Road (Mount Road),,Zone 1,Mazgaon,Mumbai,Mumbai City,,Maharashtra,MH,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"BJP	Birdsong Eco Development LLP	Manipal Tower, 14 Airport Road, Bangalore- 560008	Bangalore	Karnataka	280000	2013",12.958398,77.667597,"D-14/T, HAL Employees Quarters,Old Airport Road, Near HAL Post Office,Reddypalya, HAL Airport, Bangalore - 560017, KA, India",,D-14/T,"HAL Employees Quarters,Old Airport Road, Near HAL Post Office,Reddypalya",560017,Mahadevapura,HAL Airport,Bangalore,Bangalore,1,Karnataka,KA,India,in,0.95,0.855,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
INC	Biren Singh Engti	17 Windsor Place New Delhi 	New Delhi		54000	2011,28.6180019,77.2188942,"Windsor Place, Janpath, Rajpath, New Delhi - 020626, DL, India",Windsor Place,,Janpath,020626,Chanakya Puri Tehsil,Rajpath,New Delhi,South West,0.95,Delhi,DL,India,in,,0.1049394961317199,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Biren Singh Engti	17, Windsor Place, New Delhi	New Delhi		54000	2013",28.6193775,77.2186161,"Windsor Place, New Delhi - 020626, DL, India",Windsor Place,,Windsor Place,020626,Chanakya Puri Tehsil,,New Delhi,,0.95,Delhi,DL,India,in,0.95,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Biren Singh Engti	17, Windsor Place,New Delhi	New Delhi		54000	2010",28.6193775,77.2186161,"Windsor Place, New Delhi - 020626, DL, India",Windsor Place,,Windsor Place,020626,Chanakya Puri Tehsil,,New Delhi,,0.95,Delhi,DL,India,in,0.95,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Biren Singh Engti	17, Windsor Place New Delhi	New Delhi		54000	2014",28.6193775,77.2186161,"Windsor Place, New Delhi - 020626, DL, India",Windsor Place,,Windsor Place,020626,Chanakya Puri Tehsil,,New Delhi,,0.95,Delhi,DL,India,in,0.95,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Biren Singh Engti	17, Windsor Place New Delhi	New Delhi		34500	2009",28.6193775,77.2186161,"Windsor Place, New Delhi - 020626, DL, India",Windsor Place,,Windsor Place,020626,Chanakya Puri Tehsil,,New Delhi,,0.95,Delhi,DL,India,in,0.95,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Birendra Singh	B-105,Som Vihar ,R.K.Puram New Delhi 	New Delhi		54000	2011",28.5503864,77.1855171,"R. K Puram, Outer Ring Road, New Delhi - 110066, DL, India",R. K Puram,,Outer Ring Road,110066,Vasant Vihar Tehsil,,New Delhi,Hauz Khas Tehsil,,Delhi,DL,India,in,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Birinder Singh	B-105, Som Vihar, R.K. Puram, New Delhi	New Delhi		54000	2010",,,,,,,,,,,,,,,,,,,,,
INC	Birinder Singh	84. Lodhi Estate New Oelhi			54000	2013,28.59084,77.221868,"87-88, Lodhi Road, Prithviraj Road Area, Delhi - 110003, DL, India",,87-88,Lodhi Road,110003,,Prithviraj Road Area,Delhi,South West,,Delhi,DL,India,in,,0.14410969084423306,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"INC	Birinder Singh	84, Lodhi Estate New Delhi	New Delhi		54000	2014",28.59084,77.221868,"87-88, Lodhi Road, Prithviraj Road Area, Delhi - 110003, DL, India",,87-88,Lodhi Road,110003,,Prithviraj Road Area,Delhi,South West,0.5625,Delhi,DL,India,in,0.5343749999999999,0.2071730769230769,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
